go.opentelemetry.io/otel/metric,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.opentelemetry.io/otel/metric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/trace,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.opentelemetry.io/otel/trace/LICENSE,Apache-2.0
go.uber.org/multierr,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.uber.org/multierr/LICENSE.txt,MIT
go.uber.org/zap,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.uber.org/zap/LICENSE,MIT
golang.org/x/crypto,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/crypto/LICENSE,BSD-3-Clause
golang.org/x/exp,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/exp/LICENSE,BSD-3-Clause
golang.org/x/net,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/net/LICENSE,BSD-3-Clause
golang.org/x/oauth2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/oauth2/LICENSE,BSD-3-Clause
golang.org/x/sync,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/sync/LICENSE,BSD-3-Clause
golang.org/x/sys/unix,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/sys/LICENSE,BSD-3-Clause
golang.org/x/term,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/term/LICENSE,BSD-3-Clause
golang.org/x/text,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/text/LICENSE,BSD-3-Clause
golang.org/x/time/rate,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/golang.org/x/time/LICENSE,BSD-3-Clause
gomodules.xyz/jsonpatch/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/gomodules.xyz/jsonpatch/v2/LICENSE,Apache-2.0
google.golang.org/api,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/api/LICENSE,BSD-3-Clause
google.golang.org/api/internal/third_party/uritemplates,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/api/internal/third_party/uritemplates/LICENSE,BSD-3-Clause
google.golang.org/genproto/googleapis,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/genproto/LICENSE,Apache-2.0
google.golang.org/genproto/googleapis/api,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/genproto/googleapis/api/LICENSE,Apache-2.0
google.golang.org/genproto/googleapis/rpc,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/genproto/googleapis/rpc/LICENSE,Apache-2.0
google.golang.org/grpc,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/grpc/LICENSE,Apache-2.0
google.golang.org/protobuf,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/google.golang.org/protobuf/LICENSE,BSD-3-Clause
gopkg.in/evanphx/json-patch.v4,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/gopkg.in/evanphx/json-patch.v4/LICENSE,BSD-3-Clause
gopkg.in/inf.v0,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/gopkg.in/inf.v0/LICENSE,BSD-3-Clause
gopkg.in/yaml.v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/gopkg.in/yaml.v2/LICENSE,Apache-2.0
gopkg.in/yaml.v3,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/gopkg.in/yaml.v3/LICENSE,MIT
k8s.io/api,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/api/LICENSE,Apache-2.0
k8s.io/apiextensions-apiserver/pkg,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/apiextensions-apiserver/LICENSE,Apache-2.0
k8s.io/apimachinery/pkg,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/apimachinery/LICENSE,Apache-2.0
k8s.io/apimachinery/third_party/forked/golang,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/apimachinery/third_party/forked/golang/LICENSE,BSD-3-Clause
k8s.io/apiserver/pkg,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/apiserver/LICENSE,Apache-2.0
k8s.io/client-go,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/client-go/LICENSE,Apache-2.0
k8s.io/component-base,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/component-base/LICENSE,Apache-2.0
k8s.io/klog/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/klog/v2/LICENSE,Apache-2.0
k8s.io/kube-openapi/pkg,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/kube-openapi/LICENSE,Apache-2.0
k8s.io/kube-openapi/pkg/internal/third_party/go-json-experiment/json,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/kube-openapi/pkg/internal/third_party/go-json-experiment/json/LICENSE,BSD-3-Clause
k8s.io/kube-openapi/pkg/validation/errors,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/kube-openapi/pkg/validation/errors/LICENSE,Apache-2.0
k8s.io/kube-openapi/pkg/validation/spec,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/kube-openapi/pkg/validation/spec/LICENSE,Apache-2.0
k8s.io/kube-openapi/pkg/validation/strfmt,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/kube-openapi/pkg/validation/strfmt/LICENSE,Apache-2.0
k8s.io/utils,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/utils/LICENSE,Apache-2.0
k8s.io/utils/internal/third_party/forked/golang/net,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/k8s.io/utils/internal/third_party/forked/golang/LICENSE,BSD-3-Clause
sigs.k8s.io/controller-runtime,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/sigs.k8s.io/controller-runtime/LICENSE,Apache-2.0
sigs.k8s.io/json,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/sigs.k8s.io/json/LICENSE,Apache-2.0
sigs.k8s.io/structured-merge-diff/v4,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/sigs.k8s.io/structured-merge-diff/v4/LICENSE,Apache-2.0
sigs.k8s.io/yaml,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/sigs.k8s.io/yaml/LICENSE,Apache-2.0
sigs.k8s.io/yaml/goyaml.v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/sigs.k8s.io/yaml/goyaml.v2/LICENSE,Apache-2.0
